 %Insolation at the TOA averaged over 24 hrs, units of W/m^2.  Solar constant at 1366 W/m^2, using the J2000.0 values of Laskar et al.'s 2004 solutions as implemented in the model. Rows are a given latitude strip (in steps of 5 degrees), columns - a given day of year (in steps of 5 days). This file was created January 22, 2013. 
   1.6022840e+02   1.6415319e+02   1.6966367e+02   1.7639421e+02   1.8450627e+02   1.9371973e+02   2.0418218e+02   2.1558166e+02   2.2773809e+02   2.4080935e+02   2.5427559e+02   2.6849821e+02   2.8275696e+02   2.9725593e+02   3.1204833e+02   3.2658529e+02   3.4154523e+02   3.5554201e+02   3.6931268e+02   3.8229736e+02   3.9507520e+02   4.0685622e+02   4.1801041e+02   4.2869166e+02   4.3833216e+02   4.4708271e+02   4.5510081e+02   4.6205304e+02   4.6834662e+02   4.7340108e+02   4.7763290e+02   4.8097069e+02   4.8335414e+02   4.8448843e+02   4.8484597e+02   4.8442008e+02   4.8272669e+02   4.8005052e+02   4.7669302e+02   4.7222526e+02   4.6672775e+02   4.6053399e+02   4.5348715e+02   4.4543511e+02   4.3671297e+02   4.2716713e+02   4.1688569e+02   4.0595405e+02   3.9445543e+02   3.8224426e+02   3.6963761e+02   3.5650014e+02   3.4314696e+02   3.2924930e+02   3.1534362e+02   3.0113413e+02   2.8715063e+02   2.7313320e+02   2.5942041e+02   2.4598099e+02   2.3315082e+02   2.2075194e+02   2.0928450e+02   1.9858827e+02   1.8898193e+02   1.8046703e+02   1.7304925e+02   1.6700308e+02   1.6216917e+02   1.5891074e+02   1.5703045e+02   1.5657384e+02   1.5768755e+02   1.5953890e+02
   1.9598700e+02   2.0001889e+02   2.0520604e+02   2.1175854e+02   2.1955402e+02   2.2861996e+02   2.3845568e+02   2.4923209e+02   2.6077702e+02   2.7291256e+02   2.8545860e+02   2.9844070e+02   3.1170109e+02   3.2487264e+02   3.3801644e+02   3.5077269e+02   3.6415736e+02   3.7642520e+02   3.8818309e+02   3.9957839e+02   4.1004502e+02   4.2023790e+02   4.2935018e+02   4.3806196e+02   4.4581312e+02   4.5304977e+02   4.5920762e+02   4.6473920e+02   4.6959090e+02   4.7371021e+02   4.7679094e+02   4.7930208e+02   4.8095032e+02   4.8196537e+02   4.8207524e+02   4.8153403e+02   4.8035240e+02   4.7829786e+02   4.7540595e+02   4.7197674e+02   4.6780618e+02   4.6269658e+02   4.5696164e+02   4.5066015e+02   4.4359886e+02   4.3583753e+02   4.2743486e+02   4.1844887e+02   4.0869502e+02   3.9848033e+02   3.8763022e+02   3.7622039e+02   3.6456182e+02   3.5228198e+02   3.3993150e+02   3.2738708e+02   3.1476343e+02   3.0197943e+02   2.8938315e+02   2.7711495e+02   2.6513283e+02   2.5378747e+02   2.4287629e+02   2.3275587e+02   2.2358977e+02   2.1536958e+02   2.0841247e+02   2.0253367e+02   1.9786251e+02   1.9465578e+02   1.9283301e+02   1.9244156e+02   1.9349790e+02   1.9549338e+02
   2.3145454e+02   2.3526172e+02   2.4020601e+02   2.4653810e+02   2.5395091e+02   2.6229244e+02   2.7158834e+02   2.8167038e+02   2.9215794e+02   3.0327773e+02   3.1486718e+02   3.2654711e+02   3.3815056e+02   3.4975038e+02   3.6144913e+02   3.7266023e+02   3.8405527e+02   3.9440985e+02   4.0421086e+02   4.1363677e+02   4.2237607e+02   4.3037300e+02   4.3783804e+02   4.4447416e+02   4.5050506e+02   4.5590017e+02   4.6063060e+02   4.6466873e+02   4.6825021e+02   4.7108775e+02   4.7341992e+02   4.7496391e+02   4.7622637e+02   4.7667162e+02   4.7681671e+02   4.7613947e+02   4.7517004e+02   4.7366144e+02   4.7163387e+02   4.6911225e+02   4.6586453e+02   4.6218177e+02   4.5783549e+02   4.5311706e+02   4.4754048e+02   4.4165461e+02   4.3497689e+02   4.2779866e+02   4.1990270e+02   4.1158298e+02   4.0263408e+02   3.9311136e+02   3.8307803e+02   3.7284377e+02   3.6224496e+02   3.5114327e+02   3.4010411e+02   3.2878599e+02   3.1754216e+02   3.0650592e+02   2.9561309e+02   2.8522805e+02   2.7511135e+02   2.6582963e+02   2.5734899e+02   2.4964721e+02   2.4306727e+02   2.3739163e+02   2.3310589e+02   2.3013392e+02   2.2838066e+02   2.2806864e+02   2.2904108e+02   2.3086538e+02
   2.6610229e+02   2.6963282e+02   2.7429319e+02   2.8017396e+02   2.8694494e+02   2.9465896e+02   3.0315666e+02   3.1226910e+02   3.2182224e+02   3.3164124e+02   3.4178519e+02   3.5210262e+02   3.6221136e+02   3.7221061e+02   3.8198098e+02   3.9141606e+02   4.0082587e+02   4.0929607e+02   4.1718843e+02   4.2471031e+02   4.3129837e+02   4.3744360e+02   4.4286021e+02   4.4779701e+02   4.5224425e+02   4.5592912e+02   4.5911396e+02   4.6179666e+02   4.6397588e+02   4.6565066e+02   4.6682023e+02   4.6774889e+02   4.6843551e+02   4.6861575e+02   4.6855561e+02   4.6825795e+02   4.6746365e+02   4.6644285e+02   4.6493916e+02   4.6322459e+02   4.6130765e+02   4.5866868e+02   4.5584332e+02   4.5231118e+02   4.4860705e+02   4.4421141e+02   4.3939669e+02   4.3391214e+02   4.2803448e+02   4.2152297e+02   4.1440558e+02   4.0697230e+02   3.9900859e+02   3.9056816e+02   3.8147000e+02   3.7228479e+02   3.6285178e+02   3.5327106e+02   3.4342438e+02   3.3367387e+02   3.2415346e+02   3.1478829e+02   3.0574029e+02   2.9738398e+02   2.8966760e+02   2.8255094e+02   2.7659466e+02   2.7134162e+02   2.6751149e+02   2.6462146e+02   2.6313848e+02   2.6272563e+02   2.6378322e+02   2.6558594e+02
   2.9947332e+02   3.0268206e+02   3.0702326e+02   3.1217509e+02   3.1844446e+02   3.2524777e+02   3.3287371e+02   3.4070429e+02   3.4926804e+02   3.5770181e+02   3.6656454e+02   3.7523092e+02   3.8355912e+02   3.9193047e+02   3.9973460e+02   4.0739397e+02   4.1483085e+02   4.2118252e+02   4.2721049e+02   4.3261756e+02   4.3738164e+02   4.4149149e+02   4.4494532e+02   4.4801928e+02   4.5072549e+02   4.5281038e+02   4.5429387e+02   4.5573446e+02   4.5661557e+02   4.5722596e+02   4.5758401e+02   4.5797170e+02   4.5787095e+02   4.5782377e+02   4.5757274e+02   4.5738748e+02   4.5674123e+02   4.5642665e+02   4.5564674e+02   4.5465939e+02   4.5372092e+02   4.5228936e+02   4.5061664e+02   4.4868845e+02   4.4649005e+02   4.4374034e+02   4.4069325e+02   4.3707235e+02   4.3313825e+02   4.2836002e+02   4.2327579e+02   4.1789809e+02   4.1172692e+02   4.0506224e+02   3.9820768e+02   3.9070978e+02   3.8289968e+02   3.7486356e+02   3.6670051e+02   3.5852202e+02   3.5045109e+02   3.4238885e+02   3.3448774e+02   3.2713022e+02   3.2024374e+02   3.1398536e+02   3.0850510e+02   3.0394120e+02   3.0041536e+02   2.9802827e+02   2.9664601e+02   2.9631662e+02   2.9726468e+02   2.9883126e+02
   3.3126288e+02   3.3410987e+02   3.3786944e+02   3.4243930e+02   3.4793193e+02   3.5373876e+02   3.6018408e+02   3.6712100e+02   3.7415304e+02   3.8137799e+02   3.8840280e+02   3.9534878e+02   4.0210034e+02   4.0855535e+02   4.1462626e+02   4.2024057e+02   4.2544236e+02   4.2995647e+02   4.3388547e+02   4.3721555e+02   4.3994529e+02   4.4208435e+02   4.4392466e+02   4.4521997e+02   4.4600369e+02   4.4631410e+02   4.4673125e+02   4.4648693e+02   4.4642825e+02   4.4605738e+02   4.4541190e+02   4.4505359e+02   4.4447806e+02   4.4423314e+02   4.4380496e+02   4.4372650e+02   4.4347171e+02   4.4329660e+02   4.4318794e+02   4.4312687e+02   4.4308956e+02   4.4278240e+02   4.4243851e+02   4.4202480e+02   4.4123945e+02   4.4031555e+02   4.3895233e+02   4.3711982e+02   4.3479308e+02   4.3222270e+02   4.2912793e+02   4.2550615e+02   4.2136480e+02   4.1672243e+02   4.1160962e+02   4.0606971e+02   4.0015936e+02   3.9394884e+02   3.8752205e+02   3.8072504e+02   3.7417264e+02   3.6748665e+02   3.6104830e+02   3.5475569e+02   3.4899394e+02   3.4366988e+02   3.3892656e+02   3.3489635e+02   3.3192333e+02   3.2964786e+02   3.2859611e+02   3.2836006e+02   3.2917920e+02   3.3070131e+02
   3.6115412e+02   3.6360218e+02   3.6672127e+02   3.7066049e+02   3.7506133e+02   3.8004454e+02   3.8547823e+02   3.9096984e+02   3.9663571e+02   4.0208301e+02   4.0771167e+02   4.1288274e+02   4.1776025e+02   4.2226003e+02   4.2631304e+02   4.2986581e+02   4.3282950e+02   4.3525357e+02   4.3710845e+02   4.3840002e+02   4.3914652e+02   4.3965138e+02   4.3940413e+02   4.3899848e+02   4.3821289e+02   4.3710462e+02   4.3573362e+02   4.3442673e+02   4.3323908e+02   4.3169666e+02   4.3064140e+02   4.2932897e+02   4.2858044e+02   4.2790088e+02   4.2730921e+02   4.2707269e+02   4.2718880e+02   4.2764571e+02   4.2816234e+02   4.2870759e+02   4.2950480e+02   4.3051199e+02   4.3141842e+02   4.3217153e+02   4.3298449e+02   4.3353904e+02   4.3378350e+02   4.3393996e+02   4.3342581e+02   4.3274519e+02   4.3159859e+02   4.2969411e+02   4.2756500e+02   4.2494065e+02   4.2183419e+02   4.1827160e+02   4.1429234e+02   4.0994972e+02   4.0531095e+02   4.0045686e+02   3.9522294e+02   3.9023397e+02   3.8509152e+02   3.7992644e+02   3.7537076e+02   3.7105378e+02   3.6710732e+02   3.6389648e+02   3.6128420e+02   3.5960083e+02   3.5867160e+02   3.5853744e+02   3.5945050e+02   3.6068447e+02
   3.8881965e+02   3.9083280e+02   3.9351216e+02   3.9651606e+02   3.9999850e+02   4.0384767e+02   4.0794506e+02   4.1216990e+02   4.1613484e+02   4.1999123e+02   4.2363526e+02   4.2724883e+02   4.3020582e+02   4.3271431e+02   4.3472507e+02   4.3620445e+02   4.3693182e+02   4.3728086e+02   4.3736619e+02   4.3665779e+02   4.3547013e+02   4.3385076e+02   4.3185639e+02   4.2955130e+02   4.2727339e+02   4.2482485e+02   4.2201783e+02   4.1945799e+02   4.1695351e+02   4.1483256e+02   4.1264041e+02   4.1094794e+02   4.0954266e+02   4.0871289e+02   4.0822559e+02   4.0809008e+02   4.0830219e+02   4.0909893e+02   4.1019788e+02   4.1155897e+02   4.1339011e+02   4.1537905e+02   4.1746277e+02   4.1957420e+02   4.2164421e+02   4.2386944e+02   4.2565228e+02   4.2746177e+02   4.2897238e+02   4.2985913e+02   4.3061846e+02   4.3094296e+02   4.3080558e+02   4.3019026e+02   4.2909280e+02   4.2752167e+02   4.2549862e+02   4.2305906e+02   4.2025223e+02   4.1714101e+02   4.1353464e+02   4.1005628e+02   4.0627287e+02   4.0281868e+02   3.9928166e+02   3.9603832e+02   3.9320006e+02   3.9061754e+02   3.8864118e+02   3.8734863e+02   3.8679815e+02   3.8677338e+02   3.8728423e+02   3.8845235e+02
   4.1419425e+02   4.1573760e+02   4.1767917e+02   4.1994520e+02   4.2244851e+02   4.2509262e+02   4.2777610e+02   4.3039682e+02   4.3285587e+02   4.3506094e+02   4.3692920e+02   4.3838956e+02   4.3938425e+02   4.3986997e+02   4.3981844e+02   4.3921653e+02   4.3799250e+02   4.3628302e+02   4.3407284e+02   4.3140494e+02   4.2833364e+02   4.2492327e+02   4.2124665e+02   4.1738347e+02   4.1341861e+02   4.0944019e+02   4.0553763e+02   4.0179956e+02   3.9831156e+02   3.9515400e+02   3.9239978e+02   3.9011226e+02   3.8834327e+02   3.8713160e+02   3.8650171e+02   3.8646302e+02   3.8700977e+02   3.8812131e+02   3.8976305e+02   3.9188773e+02   3.9443716e+02   3.9734414e+02   4.0053457e+02   4.0392954e+02   4.0744744e+02   4.1100596e+02   4.1452394e+02   4.1792306e+02   4.2112947e+02   4.2407516e+02   4.2669930e+02   4.2894941e+02   4.3078248e+02   4.3216596e+02   4.3307863e+02   4.3351138e+02   4.3346784e+02   4.3296477e+02   4.3203230e+02   4.3071376e+02   4.2906524e+02   4.2715464e+02   4.2506021e+02   4.2286862e+02   4.2067227e+02   4.1856623e+02   4.1664453e+02   4.1499612e+02   4.1370070e+02   4.1282467e+02   4.1241744e+02   4.1250853e+02   4.1310570e+02   4.1393868e+02
   4.3698697e+02   4.3802433e+02   4.3917485e+02   4.4037785e+02   4.4183788e+02   4.4320398e+02   4.4439556e+02   4.4561194e+02   4.4622028e+02   4.4671110e+02   4.4674609e+02   4.4627766e+02   4.4527117e+02   4.4370588e+02   4.4157537e+02   4.3888755e+02   4.3544265e+02   4.3169537e+02   4.2749896e+02   4.2291358e+02   4.1800970e+02   4.1286685e+02   4.0730977e+02   4.0195927e+02   3.9639113e+02   3.9122058e+02   3.8603838e+02   3.8119899e+02   3.7679675e+02   3.7291984e+02   3.6940767e+02   3.6657339e+02   3.6447290e+02   3.6291128e+02   3.6238881e+02   3.6244214e+02   3.6306422e+02   3.6446709e+02   3.6661172e+02   3.6944555e+02   3.7290424e+02   3.7666918e+02   3.8089807e+02   3.8550287e+02   3.9013994e+02   3.9521827e+02   4.0013825e+02   4.0532284e+02   4.1016733e+02   4.1484877e+02   4.1929284e+02   4.2343288e+02   4.2721095e+02   4.3057875e+02   4.3349846e+02   4.3594349e+02   4.3789908e+02   4.3964027e+02   4.4062212e+02   4.4114415e+02   4.4124082e+02   4.4095780e+02   4.4062667e+02   4.4003375e+02   4.3897459e+02   4.3807135e+02   4.3739447e+02   4.3646802e+02   4.3589887e+02   4.3546691e+02   4.3548131e+02   4.3569389e+02   4.3610972e+02   4.3658032e+02
