             NaN   1.0000000e+00   6.0000000e+00   1.1000000e+01   1.6000000e+01   2.1000000e+01   2.6000000e+01   3.1000000e+01   3.6000000e+01   4.1000000e+01   4.6000000e+01   5.1000000e+01   5.6000000e+01   6.1000000e+01   6.6000000e+01   7.1000000e+01   7.6000000e+01   8.1000000e+01   8.6000000e+01   9.1000000e+01   9.6000000e+01   1.0100000e+02   1.0600000e+02   1.1100000e+02   1.1600000e+02   1.2100000e+02   1.2600000e+02   1.3100000e+02   1.3600000e+02   1.4100000e+02   1.4600000e+02   1.5100000e+02   1.5600000e+02   1.6100000e+02   1.6600000e+02   1.7100000e+02   1.7600000e+02   1.8100000e+02   1.8600000e+02   1.9100000e+02   1.9600000e+02   2.0100000e+02   2.0600000e+02   2.1100000e+02   2.1600000e+02   2.2100000e+02   2.2600000e+02   2.3100000e+02   2.3600000e+02   2.4100000e+02   2.4600000e+02   2.5100000e+02   2.5600000e+02   2.6100000e+02   2.6600000e+02   2.7100000e+02   2.7600000e+02   2.8100000e+02   2.8600000e+02   2.9100000e+02   2.9600000e+02   3.0100000e+02   3.0600000e+02   3.1100000e+02   3.1600000e+02   3.2100000e+02   3.2600000e+02   3.3100000e+02   3.3600000e+02   3.4100000e+02   3.4600000e+02   3.5100000e+02   3.5600000e+02   3.6100000e+02   3.6500000e+02
   9.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.2328305e-02  -1.7008133e-01  -1.0801528e+00  -2.6295893e+00  -4.7761412e+00  -7.4565027e+00  -1.0589623e+01  -1.4080307e+01  -1.7822837e+01  -2.1704596e+01  -2.5609533e+01  -2.9421321e+01  -3.3026339e+01  -3.6316212e+01  -3.9190103e+01  -4.1556619e+01  -4.3335473e+01  -4.4458708e+01  -4.4871833e+01  -4.4534556e+01  -4.3421332e+01  -4.1521797e+01  -3.8840879e+01  -3.5398791e+01  -3.1230906e+01  -2.6387405e+01  -2.0932748e+01  -1.4944986e+01  -8.5148928e+00  -1.7448534e+00   5.2524642e+00   1.2355676e+01   1.9436583e+01   2.6362232e+01   3.2997416e+01   3.9207337e+01   4.4860601e+01   4.4424379e+01   2.3520426e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.5000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.5340797e-01   8.8077300e-01   9.1058508e-01   4.8750612e-01  -7.6275351e-01  -2.6196080e+00  -4.7579854e+00  -7.4281309e+00  -1.0549314e+01  -1.4026703e+01  -1.7754972e+01  -2.1621954e+01  -2.5512014e+01  -2.9309296e+01  -3.2900587e+01  -3.6177933e+01  -3.9040874e+01  -4.1398388e+01  -4.3170453e+01  -4.4289420e+01  -4.4700961e+01  -4.4364958e+01  -4.3255972e+01  -4.1363652e+01  -3.8692925e+01  -3.5263931e+01  -3.1111905e+01  -2.6286835e+01  -2.0852926e+01  -1.4887950e+01  -8.4823190e+00  -1.7380435e+00   5.2326366e+00   1.2308822e+01   1.9362769e+01   2.6262068e+01   3.2871988e+01   3.3953611e+01   2.9614581e+01   2.6541711e+01   2.2523514e+01   1.6526010e+01   5.4649184e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1909202e-01   9.3702382e-01   1.4249185e+00   1.7682170e+00   1.9339543e+00   1.8076085e+00   1.2458599e+00   2.1465502e-01  -1.3649712e+00  -3.6432710e+00  -7.2910472e+00  -1.0428715e+01  -1.3866345e+01  -1.7551989e+01  -2.1374755e+01  -2.5220341e+01  -2.8974207e+01  -3.2524438e+01  -3.5764314e+01  -3.8594529e+01  -4.0925082e+01  -4.2676892e+01  -4.3783053e+01  -4.4189892e+01  -4.3857719e+01  -4.2761397e+01  -4.0890707e+01  -3.8250501e+01  -3.4860697e+01  -3.0756122e+01  -2.5986197e+01  -2.0614405e+01  -1.4717596e+01  -8.3851917e+00  -1.7180096e+00   5.1729952e+00   1.2168290e+01   1.7498445e+01   1.9025078e+01   2.1143378e+01   2.2773839e+01   2.3677956e+01   2.3920238e+01   2.3296803e+01   2.1793899e+01   1.9412046e+01   1.5862902e+01   1.0488940e+01   2.3384053e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9709249e-01   8.8143439e-01   1.3852616e+00   1.9022940e+00   2.3693891e+00   2.7387935e+00   2.9887385e+00   2.9269771e+00   2.6360145e+00   1.9605383e+00   8.0071146e-01  -7.3322030e-01  -2.7111539e+00  -5.2683001e+00  -8.2853040e+00  -1.1914515e+01  -1.6772930e+01  -2.0964880e+01  -2.4736727e+01  -2.8418608e+01  -3.1900761e+01  -3.5078502e+01  -3.7854450e+01  -4.0140316e+01  -4.1858528e+01  -4.2943473e+01  -4.3342498e+01  -4.3016687e+01  -4.1941387e+01  -4.0106556e+01  -3.7516963e+01  -3.4192143e+01  -3.0166269e+01  -2.5487795e+01  -2.0218984e+01  -1.4435244e+01  -8.2242528e+00  -2.8569122e+00   1.5869154e+00   5.8646000e+00   9.8931705e+00   1.3344485e+01   1.6430965e+01   1.8863769e+01   2.0694847e+01   2.1980907e+01   2.2622442e+01   2.2578132e+01   2.1930873e+01   2.0597144e+01   1.8625592e+01   1.6027844e+01   1.2672723e+01   8.1016575e+00   1.9882580e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3209132e-01   9.1833795e-01   1.2646575e+00   1.6249115e+00   2.0643726e+00   2.5409857e+00   2.9792523e+00   3.4515935e+00   3.8549384e+00   4.1264934e+00   4.1943178e+00   4.0773965e+00   3.4965015e+00   2.6447034e+00   1.3576890e+00  -1.6509296e-01  -2.1775333e+00  -4.5814949e+00  -7.3963514e+00  -1.0523541e+01  -1.3888168e+01  -1.7529426e+01  -2.1393450e+01  -2.5381213e+01  -3.0137167e+01  -3.4125732e+01  -3.6826271e+01  -3.9050056e+01  -4.0721595e+01  -4.1777067e+01  -4.2165250e+01  -4.1848278e+01  -4.0802176e+01  -3.9017168e+01  -3.6497901e+01  -3.3263371e+01  -2.9346828e+01  -2.4493554e+01  -1.9949554e+01  -1.5436807e+01  -1.0766838e+01  -6.1396320e+00  -1.8678865e+00   2.3391007e+00   6.1886554e+00   9.9058411e+00   1.3079895e+01   1.5918736e+01   1.8376235e+01   2.0120469e+01   2.1531729e+01   2.2237000e+01   2.2496731e+01   2.2185229e+01   2.1335482e+01   2.0065172e+01   1.8293368e+01   1.6178086e+01   1.3745135e+01   1.1052404e+01   8.0677794e+00   4.3895518e+00   1.0458653e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.5000000e+01   3.0368016e+00   2.8430257e+00   2.7229327e+00   2.6878846e+00   2.7624427e+00   2.8831139e+00   3.1242534e+00   3.4215406e+00   3.8273427e+00   4.2516768e+00   4.6959064e+00   5.0256103e+00   5.3331421e+00   5.3840405e+00   5.3037642e+00   4.9461334e+00   4.3282196e+00   3.2514973e+00   1.9064231e+00   1.4446861e-01  -1.8940022e+00  -4.1932904e+00  -6.8863648e+00  -9.7888072e+00  -1.2863746e+01  -1.6222955e+01  -1.9476554e+01  -2.2717679e+01  -2.6027927e+01  -2.9124440e+01  -3.1675545e+01  -3.4136102e+01  -3.5822213e+01  -3.7327181e+01  -3.7703216e+01  -3.7600838e+01  -3.6866240e+01  -3.5256965e+01  -3.3049856e+01  -3.0578159e+01  -2.7521088e+01  -2.4014161e+01  -2.0452932e+01  -1.6398739e+01  -1.2568314e+01  -8.3526720e+00  -4.4459094e+00  -4.2049325e-01   3.5082803e+00   7.1447345e+00   1.0448732e+01   1.3382918e+01   1.6162975e+01   1.8368388e+01   2.0104837e+01   2.1363960e+01   2.2223799e+01   2.2506717e+01   2.2479468e+01   2.1843958e+01   2.0878748e+01   1.9565642e+01   1.7948336e+01   1.6132818e+01   1.4226314e+01   1.2234423e+01   1.0312876e+01   8.5243588e+00   6.9649233e+00   5.6377230e+00   4.6053853e+00   3.8603383e+00   3.3538745e+00   3.0895387e+00
   6.0000000e+01   6.0037929e+00   5.4626270e+00   5.1150932e+00   4.8787799e+00   4.8420700e+00   4.8873345e+00   5.1086293e+00   5.3360153e+00   5.6579890e+00   6.0335152e+00   6.3143487e+00   6.6274117e+00   6.7093839e+00   6.7234613e+00   6.3747826e+00   5.8689087e+00   4.9827431e+00   3.9367592e+00   2.3749440e+00   5.9616303e-01  -1.3796780e+00  -3.8689363e+00  -6.5042013e+00  -9.2367799e+00  -1.2188786e+01  -1.5295076e+01  -1.8486229e+01  -2.1475296e+01  -2.4340017e+01  -2.6959153e+01  -2.9395111e+01  -3.1498647e+01  -3.3140256e+01  -3.4181246e+01  -3.4746330e+01  -3.4982209e+01  -3.4323220e+01  -3.3223117e+01  -3.1775929e+01  -2.9713454e+01  -2.6971618e+01  -2.4233283e+01  -2.1017163e+01  -1.7614346e+01  -1.4107866e+01  -1.0379447e+01  -6.5035366e+00  -2.7127653e+00   9.2776896e-01   4.3766181e+00   7.8974938e+00   1.0961668e+01   1.3837673e+01   1.6190177e+01   1.8410774e+01   2.0051606e+01   2.1360738e+01   2.2196575e+01   2.2673565e+01   2.2584862e+01   2.2173082e+01   2.1361924e+01   2.0358193e+01   1.9056175e+01   1.7457354e+01   1.5890689e+01   1.4228209e+01   1.2641411e+01   1.1130471e+01   9.7471621e+00   8.5635028e+00   7.5268356e+00   6.6534574e+00   6.1091048e+00
   5.5000000e+01   8.4456976e+00   7.8672353e+00   7.3673722e+00   7.0914918e+00   6.9523414e+00   7.0152435e+00   7.0793863e+00   7.3689909e+00   7.6494373e+00   7.8529378e+00   8.1464832e+00   8.1054233e+00   8.1744469e+00   7.9105662e+00   7.5440778e+00   6.7450674e+00   5.7213336e+00   4.4174339e+00   2.9500796e+00   9.7249559e-01  -1.1453646e+00  -3.5568780e+00  -6.0347468e+00  -8.9225173e+00  -1.1571467e+01  -1.4511734e+01  -1.7478000e+01  -2.0168727e+01  -2.2912645e+01  -2.5610534e+01  -2.7747542e+01  -2.9420950e+01  -3.1176477e+01  -3.2299251e+01  -3.2956491e+01  -3.3107686e+01  -3.2765851e+01  -3.1950229e+01  -3.0703751e+01  -2.9110047e+01  -2.7027211e+01  -2.4333499e+01  -2.1719678e+01  -1.8662215e+01  -1.5424372e+01  -1.2067913e+01  -8.6661135e+00  -4.8947646e+00  -1.3868897e+00   2.0026938e+00   5.3940821e+00   8.5590434e+00   1.1616147e+01   1.4347491e+01   1.6564882e+01   1.8550369e+01   2.0254902e+01   2.1384982e+01   2.2330543e+01   2.2694707e+01   2.2740363e+01   2.2367362e+01   2.1816905e+01   2.0824913e+01   1.9637161e+01   1.8311955e+01   1.6832039e+01   1.5474693e+01   1.4000992e+01   1.2623633e+01   1.1317518e+01   1.0258654e+01   9.2298140e+00   8.6005938e+00
   5.0000000e+01   1.0723346e+01   1.0146117e+01   9.6040600e+00   9.2799459e+00   9.0725610e+00   9.0529514e+00   9.0852985e+00   9.3542265e+00   9.4470812e+00   9.5465834e+00   9.7338482e+00   9.6785047e+00   9.4645183e+00   9.0354248e+00   8.5295578e+00   7.7469833e+00   6.6017614e+00   5.2034415e+00   3.3003598e+00   1.4838429e+00  -6.0648686e-01  -3.1521465e+00  -5.7067239e+00  -8.4260718e+00  -1.1261672e+01  -1.3933341e+01  -1.6589582e+01  -1.9380365e+01  -2.1785088e+01  -2.4161781e+01  -2.6218167e+01  -2.8092042e+01  -2.9492061e+01  -3.0803505e+01  -3.1547045e+01  -3.1699198e+01  -3.1461136e+01  -3.0861402e+01  -2.9933954e+01  -2.8499815e+01  -2.6830383e+01  -2.4539520e+01  -2.2351486e+01  -1.9673630e+01  -1.6564296e+01  -1.3725053e+01  -1.0362369e+01  -6.9636835e+00  -3.5688370e+00  -2.3717781e-01   2.9823098e+00   6.2310014e+00   9.2650844e+00   1.2216852e+01   1.4686456e+01   1.6818955e+01   1.8739936e+01   2.0414319e+01   2.1507137e+01   2.2324421e+01   2.2693445e+01   2.2788556e+01   2.2472091e+01   2.1909221e+01   2.1034828e+01   1.9986332e+01   1.8833640e+01   1.7627148e+01   1.6235161e+01   1.4920034e+01   1.3645929e+01   1.2552778e+01   1.1594278e+01   1.0955419e+01
